P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
150; 11111100; FC; 252; 6; 3; 2.0005e-08; -6.7995306199999996e-06; -0.0015307954821693968; 3.0000000000000004e-08; -0.06264716615
150; 11111101; FD; 253; 7; 3; 2.0005e-08; 1.441966845e-05; -0.0018429243542537358; 3.0000000000000004e-08; -0.06250045744999999
150; 11111110; FE; 254; 7; 6; 2.0005e-08; -2.13471327e-05; -0.0017972891194807704; 3.0000000000000004e-08; -0.06254269644999999
150; 11111111; FF; 255; 8; 3; 2.0005e-08; -2.3983604828e-05; -0.001949331151810251; 3.0000000000000004e-08; -0.062417880849999996
150; 11010; 1A; 26; 3; 3; 2.0005e-08; -9.06858759e-07; -0.0007246201340806422; 3.0000000000000004e-08; -0.06261447654999999
150; 11011; 1B; 27; 4; 6; 2.0005e-08; -1.38338373e-06; -0.001112517615412357; 3.0000000000000004e-08; -0.06270014385
150; 11100; 1C; 28; 3; 4; 2.0005e-08; -1.0525011499999998e-06; -0.0009048175930773145; 3.0000000000000004e-08; -0.0627488382
150; 11101; 1D; 29; 4; 3; 2.0005e-08; -1.024559085e-06; -0.0011090924835576476; 3.0000000000000004e-08; -0.062569528
150; 11; 3; 3; 2; 6; 2.0005e-08; -9.171667439999999e-07; -0.0005522909780294634; 3.0000000000000004e-08; -0.06263549215
150; 11110; 1E; 30; 4; 4; 2.0005e-08; -1.1855339599999999e-06; -0.0010801050474646395; 3.0000000000000004e-08; -0.06261398525
150; 11111; 1F; 31; 5; 2; 2.0005e-08; -6.4150106e-07; -0.0013403068136994562; 3.0000000000000004e-08; -0.06246601575
150; 100000; 20; 32; 1; 6; 2.0005e-08; -1.02903914e-06; -0.00017737373536431416; 3.0000000000000004e-08; -0.06270030115
150; 100001; 21; 33; 2; 7; 2.0005e-08; -8.941034365e-07; -0.0004612063895323092; 3.0000000000000004e-08; -0.0626183975
150; 100010; 22; 34; 2; 4; 2.0005e-08; -5.770762069999999e-07; -0.0004891310159109374; 3.0000000000000004e-08; -0.0625422391
150; 100011; 23; 35; 3; 3; 2.0005e-08; -5.182029095e-07; -0.0007345089322353972; 3.0000000000000004e-08; -0.06250788944999999
150; 100100; 24; 36; 2; 4; 2.0005e-08; -8.261806670000001e-07; -0.0004157501817649807; 3.0000000000000004e-08; -0.0627245542
150; 100101; 25; 37; 3; 6; 2.0005e-08; -1.057358305e-06; -0.0006812626775553152; 3.0000000000000004e-08; -0.06260577745
150; 100110; 26; 38; 3; 7; 2.0005e-08; -1.110205515e-06; -0.0007368227036927982; 3.0000000000000004e-08; -0.0625803117
